date,precipitation,precipitation_normal,status_preci
19531019,0.43,3.3,1
19531020,0.43,3.31,1
19531021,0.43,3.32,1
19531022,0.54,3.33,1
19531023,0.54,3.34,1
19531024,0.54,3.36,1
19531025,0.54,3.37,1
19531026,0.54,3.38,1
19531027,0.54,3.39,1
19531028,0.54,3.4,1
19531029,0.54,3.41,1
19531030,0.54,3.42,1
19531031,0.54,3.43,1
19531101,0.54,3.44,1
19531102,0.54,3.45,1
19531103,0.54,3.46,1
19531104,0.54,3.46,1
19531105,0.54,3.47,1
19531106,0.54,3.48,1
19531107,0.54,3.49,1
19531108,0.54,3.5,1
19531109,0.54,3.51,1
19531110,0.54,3.52,1
19531111,0.54,3.52,1
19531112,0.54,3.53,1
19531113,0.54,3.54,1
19531114,0.54,3.55,1
19531115,0.54,3.56,1
19531116,0.54,3.57,1
19531117,0.54,3.58,1
19531118,0.54,3.59,1
19531119,0.54,3.6,1
19531120,0.56,3.61,1
19531121,0.56,3.62,1
19531122,0.56,3.63,1
19531123,0.56,3.65,1
19531124,0.56,3.66,1
19531125,0.56,3.67,1
19531126,0.56,3.68,1
19531127,0.56,3.69,1
19531128,0.56,3.71,1
19531129,0.56,3.72,1
19531130,0.56,3.73,1
19531201,0.56,3.74,1
19531202,0.56,3.75,1
19531203,0.56,3.77,1
19531204,0.56,3.78,1
19531205,0.56,3.79,1
19531206,0.56,3.8,1
19531207,0.56,3.81,1
19531208,0.56,3.82,1
19531209,0.56,3.83,1
19531210,0.56,3.85,1
19531211,0.56,3.86,1
19531212,0.56,3.87,1
19531213,0.56,3.88,1
19531214,0.56,3.9,1
19531215,0.56,3.91,1
19531216,0.56,3.93,1
19531217,0.56,3.94,1
19531218,0.56,3.96,1
19531219,0.56,3.97,1
19531220,0.56,3.98,1
19531221,0.56,4.0,1
19531222,0.56,4.02,1
19531223,0.56,4.03,1
19531224,0.56,4.05,1
19531225,0.56,4.07,1
19531226,0.56,4.08,1
19531227,0.56,4.1,1
19531228,0.56,4.12,1
19531229,0.56,4.14,1
19531230,0.56,4.16,1
19531231,0.56,4.18,1
19540119,0.42,0.36,0
19540120,0.91,0.38,0
19540121,0.91,0.39,0
19540122,0.91,0.41,0
19540123,0.91,0.43,0
19540124,0.91,0.44,0
19540125,0.91,0.46,0
19540126,0.91,0.47,0
19540127,0.91,0.49,0
19540128,0.91,0.51,0
19540129,0.91,0.52,0
19540130,0.91,0.54,0
19540131,0.91,0.56,0
19540201,0.91,0.58,0
19540202,0.91,0.6,0
19540203,0.91,0.63,0
19540204,0.91,0.65,0
19540205,0.91,0.67,0
19540206,0.91,0.69,0
19540207,0.91,0.72,0
19540208,0.91,0.75,0
19540209,0.91,0.77,0
19540210,0.91,0.8,0
19540211,0.91,0.83,0
19540212,0.91,0.85,0
19540213,0.92,0.88,0
19540214,0.93,0.92,0
19540215,0.93,0.95,1
19540216,0.93,0.98,1
19540217,0.93,1.01,1
19540218,0.93,1.05,1
19540219,0.93,1.08,1
19540220,0.93,1.11,1
19540221,0.93,1.14,1
19540222,0.93,1.18,1
19540223,0.93,1.21,1
19540224,0.93,1.24,1
19540225,0.93,1.27,1
19540226,0.93,1.3,1
19540227,0.93,1.33,1
19540228,0.93,1.36,1
19540301,0.93,1.38,1
19540302,0.93,1.4,1
19540303,0.93,1.42,1
19540304,0.93,1.44,1
19540305,0.93,1.46,1
19540306,0.93,1.48,1
19540307,0.93,1.5,1
19540308,0.93,1.52,1
19540309,0.93,1.53,1
19540310,0.93,1.55,1
19540311,0.93,1.56,1
19540312,0.93,1.58,1
19540313,0.93,1.59,1
19540314,0.93,1.61,1
19540315,0.93,1.62,1
19540316,0.93,1.63,1
19540317,0.93,1.64,1
19540318,0.93,1.65,1
19540319,0.93,1.66,1
19540320,0.93,1.68,1
19540321,0.99,1.69,1
19540322,1.68,1.7,1
19540323,1.7,1.71,1
19540324,1.7,1.72,1
19540325,1.72,1.73,1
19540326,1.72,1.74,1
19540327,1.72,1.74,1
19540328,1.72,1.75,1
19540329,1.72,1.76,1
19540330,1.74,1.77,1
19540331,1.74,1.78,1
19540401,1.74,1.79,1
19540402,1.74,1.8,1
19540403,1.74,1.81,1
19540404,1.74,1.82,1
19540405,1.74,1.83,1
19540406,1.74,1.84,1
19540407,1.74,1.85,1
19540408,1.74,1.85,1
19540409,1.74,1.86,1
19540410,1.74,1.87,1
19540411,1.74,1.88,1
19540412,1.74,1.88,1
19540413,1.74,1.89,1
19540414,1.74,1.89,1
19540415,1.74,1.9,1
19540416,1.74,1.9,1
19540417,1.74,1.91,1
19540418,1.74,1.92,1
19540419,1.74,1.92,1
19540420,1.74,1.93,1
19540421,1.74,1.93,1
19540422,1.74,1.94,1
19540423,1.74,1.94,1
19540424,1.74,1.95,1
19540425,1.74,1.95,1
19540426,1.74,1.96,1
19540427,1.74,1.96,1
19540428,1.74,1.97,1
19540429,1.74,1.98,1
19540430,1.74,1.98,1
19540501,1.74,1.98,1
19540502,1.74,1.99,1
19540503,1.74,1.99,1
19540504,1.74,1.99,1
19540505,1.74,2.0,1
19540506,1.74,2.0,1
19540507,1.74,2.0,1
19540508,1.74,2.01,1
19540509,1.74,2.01,1
19540510,1.74,2.01,1
19540511,1.74,2.02,1
19540512,1.74,2.02,1
19540513,1.74,2.02,1
19540514,1.74,2.02,1
19540515,1.74,2.03,1
19540516,1.74,2.03,1
19540517,1.74,2.03,1
19540518,1.74,2.03,1
19540519,1.74,2.03,1
19540520,1.74,2.03,1
19540521,1.74,2.04,1
19540522,1.74,2.04,1
19540523,1.74,2.04,1
19540524,1.74,2.04,1
19540525,1.74,2.04,1
19540526,1.74,2.04,1
19540527,1.74,2.05,1
19540528,1.74,2.05,1
19540529,1.74,2.05,1
19540530,1.74,2.05,1
19540531,1.74,2.05,1
19540601,1.74,2.05,1
19540602,1.74,2.05,1
19540603,1.74,2.05,1
19540604,1.74,2.05,1
19540605,1.74,2.05,1
19540606,1.74,2.06,1
19540607,1.74,2.06,1
19540608,1.74,2.06,1
19540609,1.74,2.06,1
19540610,1.74,2.06,1
19540611,1.74,2.06,1
19540612,1.74,2.06,1
19540613,1.74,2.06,1
19540614,1.74,2.06,1
19540615,1.74,2.06,1
19540616,1.74,2.06,1
19540617,1.74,2.06,1
19540618,1.74,2.06,1
19540619,1.74,2.06,1
19540620,1.74,2.06,1
19540621,1.74,2.07,1
19540622,1.74,2.07,1
19540623,1.74,2.07,1
19540624,1.74,2.07,1
19540625,1.75,2.07,1
19540626,1.75,2.08,1
19540627,1.75,2.08,1
19540628,1.75,2.08,1
19540629,1.75,2.09,1
19540630,1.75,2.09,1
19540701,1.75,2.1,1
19540702,1.75,2.11,1
19540703,1.75,2.11,1
19540704,1.75,2.12,1
19540705,1.75,2.13,1
19540706,1.75,2.14,1
19540707,1.75,2.15,1
19540708,1.75,2.17,1
19540709,1.75,2.18,1
19540710,1.75,2.19,1
19540711,1.75,2.2,1
19540712,1.95,2.21,1
19540713,2.18,2.23,1
19540714,2.18,2.24,1
19540715,2.18,2.25,1
19540716,2.18,2.27,1
19540717,2.18,2.28,1
19540718,2.18,2.3,1
19540719,2.18,2.31,1
19540720,2.18,2.32,1
19540721,2.18,2.34,1
19540722,2.18,2.35,1
19540723,2.18,2.37,1
19540724,2.18,2.38,1
19540725,3.36,2.39,0
19540726,3.36,2.4,0
19540727,3.36,2.42,0
19540728,3.36,2.43,0
19540729,3.36,2.44,0
19540730,3.36,2.46,0
19540731,3.36,2.47,0
19540801,3.36,2.48,0
19540802,3.36,2.49,0
19540803,3.36,2.5,0
19540804,3.36,2.51,0
19540805,3.36,2.52,0
19540806,3.36,2.53,0
19540807,3.36,2.54,0
19540808,3.36,2.55,0
19540809,3.56,2.56,0
19540810,3.64,2.57,0
19540811,3.64,2.58,0
19540812,3.64,2.59,0
19540813,3.64,2.6,0
19540814,3.64,2.61,0
19540815,3.64,2.62,0
19540816,3.64,2.63,0
19540817,3.64,2.64,0
19540818,3.64,2.65,0
19540819,3.64,2.66,0
19540820,3.64,2.67,0
19540821,3.64,2.68,0
19540822,3.64,2.69,0
19540823,3.64,2.7,0
19540824,3.64,2.71,0
19540825,3.64,2.72,0
19540826,3.64,2.73,0
19540827,3.64,2.74,0
19540828,3.64,2.75,0
19540829,3.64,2.77,0
19540830,3.64,2.78,0
19540831,3.64,2.79,0
19540901,3.65,2.8,0
19540902,4.09,2.82,0
19540903,4.09,2.83,0
19540904,4.09,2.84,0
19540905,4.09,2.86,0
19540906,4.09,2.87,0
19540907,4.09,2.88,0
19540908,4.09,2.89,0
19540909,4.09,2.9,0
19540910,4.09,2.92,0
19540911,4.09,2.93,0
19540912,4.09,2.94,0
19540913,4.09,2.95,0
19540914,4.09,2.96,0
19540915,4.09,2.98,0
19540916,4.09,2.99,0
19540917,4.09,3.0,0
19540918,4.09,3.01,0
19540919,4.09,3.02,0
19540920,4.09,3.03,0
19540921,4.09,3.04,0
19540922,4.09,3.05,0
19540923,4.09,3.06,0
19540924,4.09,3.07,0
19540925,4.09,3.08,0
19540926,4.09,3.08,0
19540927,4.09,3.09,0
19540928,4.09,3.1,0
19540929,4.09,3.1,0
19540930,4.09,3.11,0
19541001,4.09,3.12,0
19541002,4.09,3.12,0
19541003,4.11,3.13,0
19541004,4.11,3.14,0
19541005,4.11,3.15,0
19541006,4.11,3.16,0
19541007,4.11,3.17,0
19541008,4.11,3.18,0
19541009,4.11,3.19,0
19541010,4.11,3.2,0
19541011,4.11,3.21,0
19541012,4.11,3.22,0
19541013,4.11,3.23,0
19541014,4.11,3.24,0
19541015,4.11,3.26,0
19541016,4.11,3.27,0
19541017,4.11,3.28,0
19541018,4.11,3.29,0
19541019,4.11,3.3,0
19541020,4.11,3.31,0
19541021,4.11,3.32,0
19541022,4.11,3.33,0
19541023,4.11,3.34,0
19541024,4.11,3.36,0
19541025,4.11,3.37,0
19541026,4.11,3.38,0
19541027,4.11,3.39,0
19541028,4.11,3.4,0
19541029,4.11,3.41,0
19541030,4.11,3.42,0
19541031,4.11,3.43,0
19541101,4.12,3.44,0
19541102,4.13,3.45,0
19541103,4.13,3.46,0
19541104,4.13,3.46,0
