date,max,min,normal_max,normal_min,mean,status_temp
19500301,62.0,48.0,66.6,47.2,55.0,1
19500302,69.0,45.0,66.9,47.4,57.0,1
19500303,75.0,42.0,67.2,47.7,58.5,1
19500304,78.0,44.0,67.5,47.9,61.0,1
19500305,79.0,43.0,67.8,48.2,61.0,1
19500306,64.0,45.0,68.2,48.4,54.5,1
19500307,61.0,38.0,68.5,48.6,49.5,1
19500308,73.0,36.0,68.8,48.9,54.5,1
19500309,73.0,46.0,69.1,49.1,59.5,1
19500310,70.0,44.0,69.5,49.3,57.0,1
19500311,67.0,39.0,69.8,49.5,53.0,1
19500312,55.0,33.0,70.1,49.8,44.0,0
19500313,58.0,25.0,70.4,50.0,41.5,0
19500314,68.0,29.0,70.7,50.2,48.5,0
19500315,68.0,35.0,71.0,50.4,51.5,1
19500316,73.0,35.0,71.3,50.6,54.0,1
19500317,77.0,40.0,71.6,50.8,58.5,1
19500318,72.0,47.0,71.9,51.0,59.5,1
19500319,80.0,45.0,72.1,51.2,62.5,1
19500320,71.0,48.0,72.4,51.4,59.5,1
19500321,76.0,38.0,72.7,51.6,57.0,1
19500322,81.0,51.0,72.9,51.8,66.0,1
19500323,77.0,42.0,73.2,52.0,59.5,1
19500324,75.0,49.0,73.4,52.2,62.0,1
19500325,61.0,46.0,73.7,52.3,53.5,1
19500326,65.0,45.0,73.9,52.5,55.0,1
19500327,74.0,37.0,74.1,52.7,55.5,1
19500328,75.0,39.0,74.4,52.9,57.0,1
19500329,74.0,42.0,74.6,53.1,58.0,1
19500330,82.0,52.0,74.8,53.3,67.0,1
19500331,86.0,46.0,75.0,53.4,66.0,1
19500401,89.0,54.0,75.2,53.6,71.5,1
19500402,89.0,54.0,75.4,53.8,71.5,1
19500403,87.0,58.0,75.6,54.0,72.5,1
19500404,77.0,50.0,75.9,54.2,63.5,1
19500405,86.0,49.0,76.1,54.4,67.5,1
19500406,80.0,63.0,76.3,54.6,71.5,1
19500407,81.0,56.0,76.5,54.8,68.5,1
19500408,70.0,48.0,76.7,55.0,59.0,1
19500409,64.0,44.0,76.9,55.2,54.0,0
19500410,70.0,38.0,77.1,55.4,54.0,0
19500411,78.0,41.0,77.3,55.6,59.5,1
19500412,83.0,45.0,77.5,55.9,64.0,1
19500413,83.0,55.0,77.7,56.1,69.0,1
19500414,69.0,48.0,78.0,56.3,58.5,1
19500415,76.0,50.0,78.2,56.6,63.0,1
19500416,85.0,46.0,78.4,56.8,65.5,1
19500417,90.0,51.0,78.7,57.1,70.5,1
19500418,88.0,57.0,78.9,57.3,72.5,1
19500419,87.0,50.0,79.2,57.6,68.5,1
19500420,94.0,51.0,79.4,57.9,72.5,1
19500421,98.0,54.0,79.7,58.2,76.0,1
19500422,92.0,70.0,80.0,58.4,81.0,0
19500423,88.0,54.0,80.2,58.7,71.0,1
19500424,76.0,56.0,80.5,59.0,66.0,1
19500425,85.0,42.0,80.8,59.3,63.5,1
19500426,91.0,53.0,81.1,59.6,72.0,1
19500427,88.0,63.0,81.4,59.9,75.5,1
19500428,77.0,56.0,81.8,60.2,66.5,1
19500429,75.0,42.0,82.1,60.5,58.5,0
19500430,84.0,44.0,82.4,60.9,64.0,1
19500501,80.0,60.0,82.8,61.2,70.0,1
19500502,76.0,54.0,83.1,61.5,65.0,1
19500503,67.0,46.0,83.5,61.8,56.5,0
19500504,70.0,43.0,83.8,62.2,56.5,0
19500505,76.0,40.0,84.2,62.5,58.0,0
19500506,78.0,48.0,84.6,62.8,63.0,1
19500507,69.0,51.0,84.9,63.1,60.0,0
19500508,74.0,49.0,85.3,63.5,61.5,0
19500509,75.0,52.0,85.7,63.8,63.5,0
19500510,79.0,49.0,86.1,64.1,64.0,0
19500511,85.0,51.0,86.5,64.5,68.0,1
19500512,88.0,59.0,86.9,64.8,73.5,1
19500513,90.0,55.0,87.3,65.1,72.5,1
19500514,92.0,63.0,87.7,65.5,77.5,1
19500515,95.0,60.0,88.1,65.8,77.5,1
19500516,95.0,63.0,88.5,66.1,79.0,1
19500517,87.0,59.0,88.9,66.4,73.0,1
19500518,92.0,60.0,89.3,66.8,76.0,1
19500519,90.0,64.0,89.7,67.1,77.0,1
19500520,94.0,61.0,90.1,67.4,77.5,1
19500521,97.0,60.0,90.5,67.8,78.5,1
19500522,98.0,66.0,90.9,68.1,82.0,1
19500523,92.0,61.0,91.3,68.4,76.5,1
19500524,93.0,60.0,91.7,68.7,76.5,1
19500525,91.0,62.0,92.1,69.1,76.5,1
19500526,89.0,60.0,92.5,69.4,74.5,1
19500527,99.0,58.0,92.8,69.7,78.5,1
19500528,99.0,71.0,93.2,70.0,85.0,1
19500529,97.0,68.0,93.6,70.3,82.5,1
19500530,102.0,63.0,94.0,70.7,82.5,1
19500531,103.0,68.0,94.4,71.0,85.5,1
19500601,102.0,68.0,94.7,71.3,85.0,1
19500602,104.0,75.0,95.1,71.6,89.5,1
19500603,90.0,67.0,95.5,71.9,78.5,1
19500604,95.0,62.0,95.8,72.3,78.5,1
19500605,102.0,60.0,96.2,72.6,81.0,1
19500606,94.0,59.0,96.6,72.9,76.5,1
19500607,77.0,52.0,96.9,73.2,64.5,0
19500608,83.0,54.0,97.2,73.5,68.5,0
19500609,91.0,50.0,97.6,73.9,70.5,0
19500610,96.0,63.0,97.9,74.2,79.5,1
19500611,90.0,69.0,98.2,74.5,79.5,1
19500612,91.0,63.0,98.6,74.8,77.0,1
19500613,93.0,61.0,98.9,75.1,77.0,1
19500614,94.0,63.0,99.2,75.4,78.5,1
19500615,95.0,63.0,99.5,75.7,79.0,1
19500616,95.0,63.0,99.8,76.1,79.0,1
19500617,96.0,66.0,100.1,76.4,81.0,1
19500618,98.0,62.0,100.4,76.7,80.0,1
19500619,103.0,65.0,100.6,77.0,84.0,1
19500620,105.0,68.0,100.9,77.3,86.5,1
19500621,103.0,75.0,101.2,77.5,89.0,1
19500622,99.0,71.0,101.4,77.8,85.0,1
19500623,98.0,71.0,101.7,78.1,84.5,1
19500624,91.0,68.0,101.9,78.4,79.5,1
19500625,98.0,59.0,102.1,78.7,78.5,0
19500626,103.0,67.0,102.4,78.9,85.0,1
19500627,107.0,65.0,102.6,79.2,86.0,1
19500628,108.0,67.0,102.8,79.4,87.5,1
19500629,112.0,71.0,103.0,79.7,91.5,1
19500630,114.0,79.0,103.2,79.9,96.5,1
19500701,115.0,81.0,103.3,80.1,98.0,1
19500702,115.0,77.0,103.5,80.4,96.0,1
19500703,111.0,76.0,103.7,80.6,93.5,1
19500704,108.0,78.0,103.8,80.8,93.0,1
19500705,97.0,68.0,103.9,81.0,82.5,1
19500706,84.0,66.0,104.1,81.1,75.0,0
19500707,92.0,69.0,104.2,81.3,80.5,0
19500708,93.0,71.0,104.3,81.5,82.0,1
19500709,95.0,75.0,104.4,81.6,85.0,1
19500710,98.0,76.0,104.5,81.8,87.0,1
19500711,102.0,75.0,104.6,81.9,88.5,1
19500712,106.0,76.0,104.6,82.0,91.0,1
19500713,111.0,77.0,104.7,82.1,94.0,1
19500714,111.0,82.0,104.8,82.2,96.5,1
19500715,110.0,84.0,104.8,82.3,97.0,1
19500716,108.0,82.0,104.8,82.4,95.0,1
19500717,104.0,81.0,104.9,82.5,92.5,1
19500718,103.0,79.0,104.9,82.5,91.0,1
19500719,102.0,78.0,104.9,82.6,90.0,1
19500720,105.0,75.0,104.9,82.6,90.0,1
19500721,107.0,76.0,104.9,82.6,91.5,1
19500722,105.0,74.0,104.9,82.7,89.5,1
19500723,102.0,70.0,104.8,82.7,86.0,1
19500724,100.0,73.0,104.8,82.7,86.5,1
19500725,101.0,70.0,104.8,82.7,85.5,1
19500726,91.0,68.0,104.8,82.7,79.5,0
19500727,103.0,73.0,104.7,82.6,88.0,1
19500728,100.0,79.0,104.7,82.6,89.5,1
19500729,99.0,76.0,104.6,82.6,87.5,1
19500730,100.0,69.0,104.6,82.5,84.5,1
19500731,94.0,73.0,104.5,82.5,83.5,1
19500801,97.0,73.0,104.4,82.4,85.0,1
19500802,102.0,72.0,104.4,82.3,87.0,1
19500803,104.0,69.0,104.3,82.3,86.5,1
19500804,98.0,75.0,104.2,82.2,86.5,1
19500805,97.0,73.0,104.1,82.1,85.0,1
19500806,99.0,64.0,104.1,82.0,81.5,0
19500807,100.0,63.0,104.0,81.9,81.5,0
19500808,98.0,70.0,103.9,81.8,84.0,1
19500809,102.0,73.0,103.8,81.7,87.5,1
19500810,100.0,72.0,103.7,81.6,86.0,1
19500811,97.0,64.0,103.6,81.5,80.5,0
19500812,93.0,63.0,103.5,81.4,78.0,0
19500813,97.0,66.0,103.4,81.3,81.5,1
19500814,101.0,65.0,103.3,81.1,83.0,1
19500815,102.0,66.0,103.1,81.0,84.0,1
19500816,105.0,67.0,103.0,80.9,86.0,1
19500817,108.0,72.0,102.9,80.7,90.0,1
19500818,110.0,71.0,102.8,80.6,90.5,1
19500819,110.0,72.0,102.6,80.4,91.0,1
19500820,110.0,76.0,102.5,80.2,93.0,1
19500821,108.0,77.0,102.3,80.0,92.5,1
19500822,107.0,72.0,102.2,79.9,89.5,1
19500823,105.0,78.0,102.0,79.7,91.5,1
19500824,103.0,77.0,101.8,79.5,90.0,1
19500825,103.0,70.0,101.6,79.3,86.5,1
19500826,105.0,71.0,101.4,79.0,88.0,1
19500827,107.0,72.0,101.2,78.8,89.5,1
19500828,108.0,76.0,101.0,78.6,92.0,1
19500829,108.0,75.0,100.8,78.3,91.5,1
19500830,111.0,74.0,100.6,78.1,92.5,1
19500831,111.0,76.0,100.3,77.8,93.5,1
19500901,113.0,79.0,100.1,77.6,96.0,1
19500902,110.0,78.0,99.8,77.3,94.0,1
19500903,108.0,77.0,99.6,77.0,92.5,1
19500904,106.0,77.0,99.3,76.7,91.5,1
19500905,101.0,79.0,99.0,76.4,90.0,1
19500906,91.0,73.0,98.7,76.1,82.0,1
19500907,79.0,64.0,98.4,75.8,71.5,0
19500908,89.0,65.0,98.0,75.4,77.0,1
19500909,92.0,61.0,97.7,75.1,76.5,1
19500910,91.0,61.0,97.3,74.7,76.0,1
19500911,92.0,62.0,97.0,74.4,77.0,1
19500912,92.0,62.0,96.6,74.0,77.0,1
19500913,94.0,60.0,96.2,73.6,77.0,1
19500914,91.0,68.0,95.8,73.2,79.5,1
19500915,92.0,58.0,95.4,72.8,75.0,1
19500916,90.0,66.0,95.0,72.4,78.0,1
19500917,85.0,62.0,94.6,72.0,73.5,1
19500918,85.0,58.0,94.2,71.6,71.5,0
19500919,81.0,56.0,93.7,71.2,68.5,0
19500920,86.0,54.0,93.3,70.8,70.0,0
19500921,88.0,57.0,92.8,70.4,72.5,1
19500922,90.0,56.0,92.4,69.9,73.0,1
19500923,92.0,56.0,91.9,69.5,74.0,1
19500924,92.0,60.0,91.5,69.1,76.0,1
19500925,94.0,59.0,91.0,68.6,76.5,1
19500926,94.0,59.0,90.5,68.2,76.5,1
19500927,94.0,61.0,90.0,67.7,77.5,1
19500928,97.0,61.0,89.6,67.3,79.0,1
19500929,91.0,67.0,89.1,66.8,79.0,1
19500930,78.0,55.0,88.6,66.4,66.5,1
19501001,76.0,51.0,88.1,65.9,63.5,0
19501002,80.0,45.0,87.6,65.5,62.5,0
19501003,85.0,44.0,87.2,65.1,64.5,0
19501004,89.0,47.0,86.7,64.6,68.0,1
19501005,95.0,55.0,86.2,64.2,75.0,1
19501006,89.0,61.0,85.7,63.7,75.0,1
19501007,87.0,55.0,85.3,63.3,71.0,1
19501008,89.0,56.0,84.8,62.9,72.5,1
19501009,95.0,62.0,84.3,62.5,78.5,1
19501010,94.0,60.0,83.9,62.0,77.0,1
19501011,93.0,57.0,83.4,61.6,75.0,1
19501012,97.0,59.0,82.9,61.2,78.0,1
19501013,95.0,59.0,82.5,60.8,77.0,1
19501014,96.0,60.0,82.0,60.3,78.0,1
19501015,91.0,70.0,81.6,59.9,80.5,1
19501016,92.0,66.0,81.1,59.5,79.0,1
19501017,89.0,64.0,80.7,59.1,76.5,1
19501018,87.0,53.0,80.2,58.7,70.0,1
19501019,88.0,50.0,79.8,58.3,69.0,1
19501020,88.0,51.0,79.4,57.9,69.5,1
19501021,86.0,51.0,78.9,57.5,68.5,1
19501022,84.0,50.0,78.5,57.1,67.0,1
19501023,79.0,53.0,78.0,56.7,66.0,1
19501024,85.0,55.0,77.6,56.3,70.0,1
19501025,78.0,61.0,77.2,55.9,69.5,1
19501026,80.0,60.0,76.7,55.5,70.0,1
19501027,78.0,61.0,76.3,55.1,69.5,1
19501028,87.0,52.0,75.8,54.7,69.5,1
19501029,90.0,53.0,75.4,54.3,71.5,1
19501030,84.0,66.0,74.9,53.9,75.0,0
19501031,79.0,57.0,74.5,53.5,68.0,1
19501101,81.0,50.0,74.0,53.1,65.5,1
19501102,82.0,52.0,73.6,52.7,67.0,1
19501103,76.0,57.0,73.1,52.3,66.5,1
19501104,78.0,47.0,72.7,51.9,62.5,1
19501105,77.0,46.0,72.2,51.5,61.5,1
19501106,78.0,47.0,71.7,51.1,62.5,1
19501107,78.0,48.0,71.2,50.6,63.0,1
19501108,83.0,48.0,70.8,50.2,65.5,1
19501109,61.0,43.0,70.3,49.8,52.0,1
19501110,52.0,30.0,69.8,49.4,41.0,0
19501111,58.0,24.0,69.3,49.0,41.0,0
19501112,60.0,24.0,68.8,48.6,42.0,0
19501113,68.0,37.0,68.3,48.2,52.5,1
19501114,61.0,47.0,67.8,47.8,54.0,1
19501115,59.0,36.0,67.3,47.4,47.5,1
19501116,68.0,37.0,66.8,47.0,52.5,1
19501117,63.0,38.0,66.3,46.6,50.5,1
19501118,68.0,40.0,65.8,46.2,54.0,1
19501119,77.0,55.0,65.3,45.8,66.0,0
19501120,74.0,48.0,64.9,45.4,61.0,1
19501121,76.0,49.0,64.4,45.0,62.5,1
19501122,76.0,44.0,63.9,44.7,60.0,1
19501123,75.0,41.0,63.4,44.3,58.0,1
19501124,77.0,40.0,62.9,43.9,58.5,1
19501125,76.0,41.0,62.5,43.6,58.5,1
19501126,75.0,38.0,62.0,43.2,56.5,1
19501127,73.0,38.0,61.6,42.9,55.5,1
19501128,72.0,37.0,61.2,42.6,54.5,1
19501129,71.0,38.0,60.7,42.3,54.5,1
19501130,63.0,40.0,60.3,42.0,51.5,1
19501201,70.0,49.0,59.9,41.7,59.5,1
19501202,58.0,33.0,59.6,41.4,45.5,1
19501203,55.0,43.0,59.2,41.2,49.0,1
19501204,66.0,39.0,58.9,40.9,52.5,1
19501205,63.0,41.0,58.5,40.7,52.0,1
19501206,59.0,33.0,58.2,40.5,46.0,1
19501207,61.0,36.0,57.9,40.3,48.5,1
19501208,66.0,39.0,57.6,40.1,52.5,1
19501209,71.0,34.0,57.4,39.9,52.5,1
19501210,74.0,39.0,57.2,39.8,56.5,1
19501211,66.0,39.0,56.9,39.6,52.5,1
19501212,71.0,41.0,56.7,39.5,56.0,1
19501213,63.0,38.0,56.6,39.4,50.5,1
19501214,71.0,43.0,56.4,39.3,57.0,0
19501215,68.0,44.0,56.3,39.2,56.0,1
19501216,68.0,41.0,56.2,39.1,54.5,1
19501217,69.0,38.0,56.1,39.0,53.5,1
19501218,62.0,37.0,56.0,39.0,49.5,1
19501219,66.0,37.0,55.9,39.0,51.5,1
19501220,68.0,35.0,55.9,38.9,51.5,1
19501221,68.0,37.0,55.9,38.9,52.5,1
19501222,68.0,36.0,55.9,38.9,52.0,1
19501223,69.0,35.0,55.9,38.9,52.0,1
19501224,69.0,35.0,55.9,38.9,52.0,1
19501225,63.0,32.0,55.9,39.0,47.5,1
19501226,60.0,30.0,56.0,39.0,45.0,1
19501227,61.0,32.0,56.0,39.0,46.5,1
19501228,61.0,31.0,56.1,39.1,46.0,1
19501229,65.0,36.0,56.2,39.1,50.5,1
19501230,65.0,35.0,56.3,39.2,50.0,1
19501231,53.0,38.0,56.4,39.3,45.5,1
19510101,49.0,37.0,56.5,39.3,43.0,1
19510102,48.0,28.0,56.7,39.4,38.0,0
19510103,50.0,25.0,56.8,39.5,37.5,0
19510104,55.0,35.0,56.9,39.5,45.0,1
19510105,58.0,31.0,57.0,39.6,44.5,1
19510106,53.0,27.0,57.2,39.7,40.0,1
19510107,56.0,22.0,57.3,39.8,39.0,0
19510108,53.0,25.0,57.5,39.9,39.0,0
19510109,58.0,28.0,57.6,39.9,43.0,1
19510110,50.0,29.0,57.7,40.0,39.5,0
19510111,52.0,27.0,57.9,40.1,39.5,0
19510112,49.0,34.0,58.0,40.2,41.5,1
19510113,53.0,29.0,58.2,40.3,41.0,1
19510114,53.0,28.0,58.3,40.3,40.5,1
19510115,54.0,33.0,58.4,40.4,43.5,1
19510116,56.0,32.0,58.6,40.5,44.0,1
19510117,52.0,30.0,58.7,40.6,41.0,1
19510118,61.0,33.0,58.8,40.6,47.0,1
19510119,59.0,45.0,58.9,40.7,52.0,1
19510120,54.0,29.0,59.1,40.8,41.5,1
19510121,56.0,31.0,59.2,40.9,43.5,1
19510122,60.0,33.0,59.3,41.0,46.5,1
19510123,66.0,37.0,59.4,41.0,51.5,1
19510124,71.0,38.0,59.5,41.1,54.5,1
19510125,70.0,38.0,59.6,41.2,54.0,1
19510126,68.0,35.0,59.8,41.3,51.5,1
19510127,67.0,35.0,59.9,41.4,51.0,1
19510128,67.0,39.0,60.0,41.5,53.0,1
19510129,57.0,33.0,60.1,41.6,45.0,1
19510130,42.0,31.0,60.2,41.7,36.5,0
19510131,40.0,22.0,60.3,41.8,31.0,0
19510201,41.0,25.0,60.4,41.9,33.0,0
19510202,46.0,22.0,60.6,42.0,34.0,0
19510203,54.0,26.0,60.7,42.1,40.0,0
19510204,57.0,33.0,60.8,42.2,45.0,1
19510205,65.0,34.0,61.0,42.4,49.5,1
19510206,71.0,36.0,61.1,42.5,53.5,1
19510207,69.0,38.0,61.3,42.6,53.5,1
19510208,71.0,44.0,61.4,42.8,57.5,1
19510209,77.0,42.0,61.6,42.9,59.5,1
19510210,74.0,42.0,61.8,43.1,58.0,1
19510211,70.0,52.0,61.9,43.3,61.0,1
19510212,63.0,47.0,62.1,43.4,55.0,1
19510213,61.0,42.0,62.3,43.6,51.5,1
19510214,58.0,30.0,62.5,43.8,44.0,1
19510215,60.0,33.0,62.7,44.0,46.5,1
19510216,62.0,32.0,63.0,44.2,47.0,1
19510217,65.0,31.0,63.2,44.4,48.0,1
19510218,61.0,45.0,63.4,44.6,53.0,1
19510219,55.0,33.0,63.7,44.8,44.0,0
19510220,57.0,27.0,63.9,45.1,42.0,0
19510221,69.0,32.0,64.2,45.3,50.5,1
19510222,54.0,35.0,64.5,45.5,44.5,0
19510223,53.0,28.0,64.8,45.8,40.5,0
19510224,58.0,32.0,65.0,46.0,45.0,0
19510225,59.0,33.0,65.3,46.2,46.0,0
19510226,55.0,40.0,65.6,46.5,47.5,1
19510227,49.0,31.0,65.9,46.7,40.0,0
19510228,53.0,24.0,66.3,46.9,38.5,0
19510301,45.0,27.0,66.6,47.2,36.0,0
19510302,47.0,33.0,66.9,47.4,40.0,0
19510303,51.0,31.0,67.2,47.7,41.0,0
19510304,52.0,32.0,67.5,47.9,42.0,0
19510305,65.0,47.0,67.8,48.2,56.0,1
19510306,67.0,46.0,68.2,48.4,56.5,1
19510307,71.0,43.0,68.5,48.6,57.0,1
19510308,69.0,41.0,68.8,48.9,55.0,1
19510309,73.0,52.0,69.1,49.1,62.5,1
19510310,63.0,44.0,69.5,49.3,53.5,1
19510311,60.0,36.0,69.8,49.5,48.0,0
19510312,65.0,31.0,70.1,49.8,48.0,0
19510313,75.0,35.0,70.4,50.0,55.0,1
19510314,72.0,47.0,70.7,50.2,59.5,1
19510315,80.0,38.0,71.0,50.4,59.0,1
19510316,80.0,44.0,71.3,50.6,62.0,1
19510317,58.0,42.0,71.6,50.8,50.0,0
19510318,59.0,37.0,71.9,51.0,48.0,0
19510319,69.0,32.0,72.1,51.2,50.5,0
19510320,74.0,40.0,72.4,51.4,57.0,1
19510321,81.0,45.0,72.7,51.6,63.0,1
19510322,79.0,52.0,72.9,51.8,65.5,1
19510323,72.0,43.0,73.2,52.0,57.5,1
19510324,75.0,38.0,73.4,52.2,56.5,1
19510325,82.0,40.0,73.7,52.3,61.0,1
19510326,76.0,57.0,73.9,52.5,66.5,1
19510327,76.0,53.0,74.1,52.7,64.5,1
19510328,68.0,44.0,74.4,52.9,56.0,1
19510329,69.0,44.0,74.6,53.1,56.5,1
19510330,66.0,47.0,74.8,53.3,56.5,1
19510331,63.0,42.0,75.0,53.4,52.5,0
19510401,70.0,39.0,75.2,53.6,54.5,1
19510402,75.0,45.0,75.4,53.8,60.0,1
19510403,76.0,49.0,75.6,54.0,62.5,1
19510404,71.0,52.0,75.9,54.2,61.5,1
19510405,67.0,46.0,76.1,54.4,56.5,1
19510406,74.0,44.0,76.3,54.6,59.0,1
19510407,78.0,48.0,76.5,54.8,63.0,1
19510408,85.0,49.0,76.7,55.0,67.0,1
19510409,90.0,55.0,76.9,55.2,72.5,1
19510410,83.0,56.0,77.1,55.4,69.5,1
19510411,75.0,47.0,77.3,55.6,61.0,1
19510412,81.0,44.0,77.5,55.9,62.5,1
19510413,88.0,46.0,77.7,56.1,67.0,1
19510414,90.0,49.0,78.0,56.3,69.5,1
19510415,88.0,53.0,78.2,56.6,70.5,1
19510416,85.0,59.0,78.4,56.8,72.0,1
19510417,81.0,60.0,78.7,57.1,70.5,1
19510418,80.0,51.0,78.9,57.3,65.5,1
19510419,70.0,56.0,79.2,57.6,63.0,1
19510420,80.0,54.0,79.4,57.9,67.0,1
19510421,82.0,58.0,79.7,58.2,70.0,1
19510422,88.0,53.0,80.0,58.4,70.5,1
19510423,88.0,58.0,80.2,58.7,73.0,1
19510424,80.0,54.0,80.5,59.0,67.0,1
19510425,66.0,50.0,80.8,59.3,58.0,0
19510426,72.0,46.0,81.1,59.6,59.0,0
19510427,78.0,45.0,81.4,59.9,61.5,1
19510428,73.0,50.0,81.8,60.2,61.5,1
19510429,62.0,45.0,82.1,60.5,53.5,0
19510430,67.0,43.0,82.4,60.9,55.0,0
19510501,72.0,47.0,82.8,61.2,59.5,0
19510502,77.0,45.0,83.1,61.5,61.0,0
19510503,85.0,51.0,83.5,61.8,68.0,1
19510504,88.0,56.0,83.8,62.2,72.0,1
19510505,90.0,55.0,84.2,62.5,72.5,1
19510506,79.0,59.0,84.6,62.8,69.0,1
19510507,85.0,53.0,84.9,63.1,69.0,1
19510508,86.0,55.0,85.3,63.5,70.5,1
19510509,85.0,53.0,85.7,63.8,69.0,1
19510510,91.0,59.0,86.1,64.1,75.0,1
19510511,83.0,62.0,86.5,64.5,72.5,1
19510512,76.0,57.0,86.9,64.8,66.5,1
19510513,76.0,48.0,87.3,65.1,62.0,0
19510514,67.0,48.0,87.7,65.5,57.5,0
19510515,61.0,47.0,88.1,65.8,54.0,0
19510516,78.0,45.0,88.5,66.1,61.5,0
19510517,89.0,54.0,88.9,66.4,71.5,1
19510518,94.0,63.0,89.3,66.8,78.5,1
19510519,93.0,61.0,89.7,67.1,77.0,1
19510520,95.0,63.0,90.1,67.4,79.0,1
19510521,78.0,60.0,90.5,67.8,69.0,1
19510522,81.0,55.0,90.9,68.1,68.0,0
19510523,92.0,59.0,91.3,68.4,75.5,1
19510524,98.0,63.0,91.7,68.7,80.5,1
19510525,105.0,65.0,92.1,69.1,85.0,1
19510526,109.0,71.0,92.5,69.4,90.0,1
19510527,105.0,77.0,92.8,69.7,91.0,1
19510528,98.0,77.0,93.2,70.0,87.5,1
19510529,98.0,72.0,93.6,70.3,85.0,1
19510530,95.0,72.0,94.0,70.7,83.5,1
19510531,84.0,65.0,94.4,71.0,74.5,1
19510601,78.0,60.0,94.7,71.3,69.0,0
19510602,82.0,55.0,95.1,71.6,68.5,0
19510603,85.0,56.0,95.5,71.9,70.5,0
19510604,93.0,54.0,95.8,72.3,73.5,1
19510605,89.0,65.0,96.2,72.6,77.0,1
19510606,90.0,62.0,96.6,72.9,76.0,1
19510607,92.0,56.0,96.9,73.2,74.0,1
19510608,92.0,59.0,97.2,73.5,75.5,1
19510609,93.0,60.0,97.6,73.9,76.5,1
19510610,94.0,61.0,97.9,74.2,77.5,1
19510611,98.0,61.0,98.2,74.5,79.5,1
19510612,101.0,67.0,98.6,74.8,84.0,1
19510613,99.0,63.0,98.9,75.1,81.0,1
19510614,102.0,64.0,99.2,75.4,83.0,1
19510615,104.0,67.0,99.5,75.7,85.5,1
19510616,109.0,73.0,99.8,76.1,91.0,1
19510617,108.0,74.0,100.1,76.4,91.0,1
19510618,104.0,71.0,100.4,76.7,87.5,1
19510619,100.0,73.0,100.6,77.0,86.5,1
19510620,100.0,74.0,100.9,77.3,87.0,1
19510621,98.0,69.0,101.2,77.5,83.5,1
19510622,98.0,70.0,101.4,77.8,84.0,1
19510623,99.0,70.0,101.7,78.1,84.5,1
19510624,102.0,70.0,101.9,78.4,86.0,1
19510625,101.0,68.0,102.1,78.7,84.5,1
19510626,102.0,64.0,102.4,78.9,83.0,1
19510627,107.0,66.0,102.6,79.2,86.5,1
19510628,112.0,71.0,102.8,79.4,91.5,1
19510629,109.0,72.0,103.0,79.7,90.5,1
19510630,108.0,75.0,103.2,79.9,91.5,1
19510701,107.0,70.0,103.3,80.1,88.5,1
19510702,105.0,77.0,103.5,80.4,91.0,1
19510703,104.0,76.0,103.7,80.6,90.0,1
19510704,101.0,74.0,103.8,80.8,87.5,1
19510705,103.0,73.0,103.9,81.0,88.0,1
19510706,106.0,75.0,104.1,81.1,90.5,1
19510707,110.0,80.0,104.2,81.3,95.0,1
19510708,110.0,77.0,104.3,81.5,93.5,1
19510709,110.0,73.0,104.4,81.6,91.5,1
19510710,107.0,81.0,104.5,81.8,94.0,1
19510711,105.0,73.0,104.6,81.9,89.0,1
19510712,102.0,66.0,104.6,82.0,84.0,1
19510713,108.0,68.0,104.7,82.1,88.0,1
19510714,109.0,74.0,104.8,82.2,91.5,1
19510715,110.0,81.0,104.8,82.3,95.5,1
19510716,101.0,81.0,104.8,82.4,91.0,1
19510717,108.0,77.0,104.9,82.5,92.5,1
19510718,111.0,80.0,104.9,82.5,95.5,1
19510719,104.0,75.0,104.9,82.6,89.5,1
19510720,106.0,73.0,104.9,82.6,89.5,1
19510721,108.0,75.0,104.9,82.6,91.5,1
19510722,107.0,75.0,104.9,82.7,91.0,1
19510723,108.0,76.0,104.8,82.7,92.0,1
19510724,107.0,80.0,104.8,82.7,93.5,1
19510725,97.0,80.0,104.8,82.7,88.5,1
19510726,92.0,77.0,104.8,82.7,84.5,1
19510727,103.0,71.0,104.7,82.6,87.0,1
19510728,91.0,70.0,104.7,82.6,80.5,0
19510729,99.0,68.0,104.6,82.6,83.5,1
19510730,107.0,74.0,104.6,82.5,90.5,1
19510731,110.0,79.0,104.5,82.5,94.5,1
19510801,104.0,85.0,104.4,82.4,94.5,1
19510802,95.0,75.0,104.4,82.3,85.0,1
19510803,81.0,71.0,104.3,82.3,76.0,0
19510804,100.0,68.0,104.2,82.2,84.0,1
19510805,102.0,72.0,104.1,82.1,87.0,1
19510806,102.0,72.0,104.1,82.0,87.0,1
19510807,103.0,71.0,104.0,81.9,87.0,1
19510808,103.0,67.0,103.9,81.8,85.0,1
19510809,103.0,65.0,103.8,81.7,84.0,1
19510810,104.0,69.0,103.7,81.6,86.5,1
19510811,104.0,67.0,103.6,81.5,85.5,1
19510812,107.0,73.0,103.5,81.4,90.0,1
19510813,107.0,79.0,103.4,81.3,93.0,1
19510814,109.0,80.0,103.3,81.1,94.5,1
19510815,108.0,76.0,103.1,81.0,92.0,1
19510816,105.0,76.0,103.0,80.9,90.5,1
19510817,109.0,76.0,102.9,80.7,92.5,1
19510818,110.0,77.0,102.8,80.6,93.5,1
19510819,92.0,75.0,102.6,80.4,83.5,1
